playerID,year,GP,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,fgPct,ftPct,threePct,allNBA,MVP,DPY
johnstr01,2010,8,11.75,4.25,0.25,0.62,0.88,1.38,0.12,0.12,0.62,1.5,4.12,1.5,1.25,1.12,0.38,0.12,36.36,90.0,33.33,0,0,0
johnstr01,2011,11,5.55,1.91,0.27,0.82,1.09,0.36,0.09,0.0,0.45,0.91,1.27,0.73,0.45,0.45,0.0,0.0,57.14,100.0,,0,0,0
johnsvi01,1979,38,8.55,3.18,0.5,0.95,1.45,1.42,0.5,0.11,1.11,1.05,3.03,1.18,1.03,0.82,0.03,0.0,39.13,79.49,0.0,0,0,0
johnsvi01,1980,81,28.53,13.0,2.38,2.14,4.52,4.21,0.96,0.25,2.67,2.44,9.69,5.17,3.33,2.64,0.06,0.01,53.38,79.26,20.0,0,0,0
johnsvi01,1981,74,17.5,7.35,1.11,1.04,2.15,2.31,0.76,0.34,1.3,1.36,6.0,2.93,1.92,1.45,0.16,0.04,48.87,75.35,25.0,0,0,0
johnsvi01,1982,82,30.62,15.8,2.04,2.27,4.3,3.67,1.13,0.6,1.85,3.21,12.35,6.34,3.84,2.99,0.49,0.13,51.33,77.78,27.5,0,0,0
johnsvi01,1983,82,23.28,12.96,1.59,1.3,2.89,3.3,0.54,0.23,1.65,2.39,10.99,5.2,3.35,2.52,0.23,0.05,47.28,75.27,21.05,0,0,0
johnsvi01,1984,82,25.52,12.82,1.63,1.44,3.07,3.96,0.87,0.24,1.65,2.5,11.49,5.22,3.01,2.32,0.33,0.06,45.44,76.92,18.52,0,0,0
johnsvi01,1985,79,25.04,13.89,1.51,1.35,2.86,3.41,1.01,0.29,1.11,2.28,12.61,5.89,2.71,2.09,0.16,0.03,46.69,77.1,15.38,0,0,0
johnsvi01,1986,78,27.77,15.74,1.58,1.72,3.29,3.85,1.18,0.21,1.71,2.04,14.79,6.83,2.58,2.03,0.18,0.05,46.19,78.61,28.57,0,0,0
johnsvi01,1987,82,23.6,12.22,1.1,1.72,2.82,3.26,0.71,0.22,1.85,2.0,11.7,5.18,2.65,1.79,0.29,0.06,44.32,67.74,20.83,0,0,0
johnsvi01,1988,82,25.28,13.78,1.33,1.78,3.11,2.95,0.9,0.21,1.28,1.89,12.15,5.63,3.21,2.35,0.54,0.16,46.39,73.38,29.55,0,0,0
johnsvi01,1989,82,24.05,9.8,1.32,1.8,3.12,3.11,0.87,0.16,1.5,1.74,9.45,4.07,2.39,1.6,0.41,0.06,43.1,66.84,14.71,0,0,0
johnsvi01,1990,82,29.15,11.68,1.34,2.07,3.41,3.3,0.91,0.18,1.44,2.02,11.41,4.95,2.55,1.65,0.41,0.13,43.38,64.59,32.35,0,0,0
johnsvi01,1991,60,22.5,7.97,1.12,1.92,3.03,2.42,0.68,0.23,1.23,1.55,8.32,3.37,1.42,0.92,1.0,0.32,40.48,64.71,31.67,0,0,0
johnswe01,2010,79,26.19,8.97,0.65,2.39,3.04,1.87,0.73,0.68,1.2,2.06,8.63,3.43,1.16,0.81,3.66,1.3,39.74,69.57,35.64,0,0,0
johnswe01,2011,65,22.6,6.05,0.37,2.35,2.72,0.91,0.54,0.74,0.92,1.77,6.11,2.43,0.52,0.37,2.6,0.82,39.8,70.59,31.36,0,0,0
jonesal01,2001,23,5.48,1.13,0.57,1.0,1.57,0.13,0.13,0.39,0.48,1.52,0.87,0.35,0.87,0.43,0.0,0.0,40.0,50.0,,0,0,0
jonesan01,1986,65,13.2,4.97,0.62,0.98,1.6,1.12,0.65,0.29,0.75,1.22,4.95,2.05,1.0,0.77,0.31,0.11,41.3,76.92,35.0,0,0,0
jonesan01,1988,33,5.94,2.3,0.42,0.42,0.85,0.52,0.33,0.09,0.15,0.61,2.39,0.88,0.48,0.42,0.48,0.12,36.71,87.5,25.0,0,0,0
jonesan01,1989,66,9.85,2.95,0.5,0.74,1.24,0.44,0.48,0.24,0.64,1.17,2.94,1.09,1.05,0.71,0.2,0.06,37.11,68.12,30.77,0,0,0
jonesas01,1994,11,12.64,4.09,0.55,0.45,1.0,1.45,0.55,0.0,0.82,1.73,4.0,1.36,1.45,1.18,1.09,0.18,34.09,81.25,16.67,0,0,0
jonesbi01,1988,37,8.3,3.49,0.54,0.73,1.27,0.54,0.46,0.16,0.49,1.03,2.76,1.35,1.16,0.78,0.03,0.0,49.02,67.44,0.0,0,0,0
jonesbo01,1979,81,26.23,13.0,1.88,3.68,5.56,1.8,1.26,1.46,1.8,2.75,9.23,4.91,4.06,3.17,0.04,0.0,53.21,78.12,0.0,0,0,0
jonesbo01,1980,81,25.26,13.53,1.75,3.62,5.37,2.79,1.17,0.91,1.84,2.79,9.32,5.02,4.28,3.48,0.04,0.0,53.91,81.27,0.0,0,0,0
jonesbo01,1981,76,28.7,14.41,1.43,3.74,5.17,2.49,1.3,1.47,1.91,2.78,9.7,5.47,4.38,3.46,0.04,0.0,56.45,78.98,0.0,0,0,0
jonesbo01,1982,74,23.64,8.99,1.38,3.27,4.65,1.92,1.15,1.23,1.47,2.69,6.22,3.38,2.81,2.23,0.01,0.0,54.35,79.33,0.0,0,0,0
jonesbo01,1983,75,23.48,8.25,1.23,3.08,4.31,2.49,1.43,1.37,1.35,2.65,5.76,3.01,2.84,2.23,0.01,0.0,52.31,78.4,0.0,0,0,0
jonesbo01,1984,80,20.41,7.5,1.31,2.4,3.71,1.94,1.05,0.62,1.48,2.29,4.81,2.59,2.7,2.33,0.05,0.0,53.77,86.11,0.0,0,0,0
jonesbo01,1985,70,21.7,7.03,0.7,1.71,2.41,1.8,0.69,0.7,1.29,2.27,4.83,2.7,2.07,1.63,0.01,0.0,55.92,78.62,0.0,0,0,0
jonesbo02,2006,44,7.61,2.5,0.5,0.8,1.3,0.36,0.25,0.02,0.41,1.34,2.11,0.98,0.93,0.52,0.2,0.02,46.24,56.1,11.11,0,0,0
jonesbo02,2007,46,11.5,3.87,0.63,1.37,2.0,0.61,0.33,0.07,0.61,1.85,3.04,1.3,1.11,0.87,1.15,0.39,42.86,78.43,33.96,0,0,0
jonesca01,1979,80,34.64,7.35,2.74,9.14,11.88,2.05,0.54,2.02,2.72,3.72,6.65,2.9,2.22,1.55,0.02,0.0,43.61,69.66,0.0,0,0,0
jonesca01,1980,81,32.58,7.21,2.47,7.57,10.04,1.51,0.65,1.65,2.07,3.35,5.99,2.69,2.38,1.83,0.0,0.0,44.95,76.68,,0,0,0
jonesca01,1981,81,30.2,7.91,2.02,6.72,8.74,1.23,0.47,1.8,1.91,3.72,5.74,2.85,2.7,2.21,0.04,0.0,49.68,81.74,0.0,0,0,0
jonesca01,1982,82,29.76,9.46,2.71,5.44,8.15,1.68,0.56,1.6,2.09,3.39,8.26,3.74,2.51,1.98,0.02,0.0,45.35,78.64,0.0,0,0,0
jonesca01,1983,81,30.94,9.89,2.07,5.11,7.19,1.93,0.57,0.99,1.95,4.14,7.81,3.93,2.42,2.02,0.04,0.01,50.24,83.67,33.33,0,0,0
jonesca01,1984,42,21.07,3.38,1.17,3.86,5.02,0.81,0.29,0.74,0.95,2.98,2.74,1.26,1.12,0.86,0.05,0.0,46.09,76.6,0.0,0,0,0
jonesca01,1985,80,17.96,4.7,1.31,3.12,4.44,0.92,0.48,0.76,1.27,3.05,3.18,1.58,1.88,1.55,0.09,0.0,49.61,82.67,0.0,0,0,0
jonesca01,1986,78,20.23,4.09,1.46,4.37,5.83,0.82,0.29,0.99,1.12,2.91,2.87,1.42,1.59,1.24,0.03,0.0,49.55,78.23,0.0,0,0,0
jonesca01,1987,79,22.51,4.23,1.33,3.84,5.16,1.03,0.37,1.25,1.04,3.18,3.33,1.62,1.34,0.99,0.05,0.0,48.67,73.58,0.0,0,0,0
jonesca01,1988,72,17.76,2.81,1.22,2.94,4.17,0.82,0.33,1.18,1.15,2.31,2.54,1.07,0.85,0.67,0.01,0.0,42.08,78.69,0.0,0,0,0
jonesca01,1989,72,12.29,2.4,1.06,2.14,3.19,0.28,0.28,0.38,0.67,2.03,2.0,0.93,0.75,0.53,0.07,0.01,46.53,70.37,20.0,0,0,0
jonesch01,1983,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,25.0,,0,0,0
jonesch01,1984,31,21.52,5.61,2.29,3.65,5.94,0.84,0.71,2.55,0.81,3.45,4.1,2.16,1.87,1.29,0.0,0.0,52.76,68.97,,0,0,0
jonesch01,1985,81,19.86,3.85,1.51,2.46,3.96,0.94,0.7,1.64,0.88,2.9,3.14,1.59,1.06,0.67,0.01,0.0,50.79,62.79,0.0,0,0,0
jonesch01,1986,79,20.37,3.59,1.82,2.68,4.51,1.01,0.85,2.09,0.97,3.19,3.15,1.49,0.96,0.61,0.01,0.0,47.39,63.16,0.0,0,0,0
jonesch01,1987,69,19.03,2.86,1.54,3.17,4.71,0.86,0.77,1.64,0.83,3.28,2.57,1.04,1.09,0.77,0.01,0.0,40.68,70.67,0.0,0,0,0
jonesch01,1988,53,21.77,2.57,1.45,3.4,4.85,0.79,0.74,1.43,0.74,3.53,2.36,1.13,0.47,0.3,0.02,0.0,48.0,64.0,0.0,0,0,0
jonesch01,1989,81,27.65,3.16,1.79,4.43,6.22,1.72,0.62,2.43,0.94,3.65,2.28,1.16,1.3,0.84,0.0,0.0,50.81,64.76,,0,0,0
jonesch01,1990,62,24.18,2.63,1.92,3.87,5.79,0.77,0.82,2.0,0.74,3.21,2.0,1.08,0.81,0.47,0.0,0.0,54.03,58.0,,0,0,0
jonesch01,1991,75,18.2,1.15,1.4,2.83,4.23,0.83,0.57,1.23,0.52,2.85,1.2,0.44,0.53,0.27,0.0,0.0,36.67,50.0,,0,0,0
jonesch01,1992,67,18.0,1.31,1.3,2.84,4.13,0.63,0.57,1.15,0.57,2.15,0.94,0.49,0.57,0.33,0.01,0.0,52.38,57.89,0.0,0,0,0
jonesch01,1993,42,20.88,2.17,2.12,3.48,5.6,0.69,0.33,1.02,0.29,3.24,1.86,0.86,0.81,0.45,0.02,0.0,46.15,55.88,0.0,0,0,0
jonesch01,1994,3,12.0,1.0,0.67,1.67,2.33,0.0,0.0,0.33,0.0,2.67,1.0,0.33,0.67,0.33,0.0,0.0,33.33,50.0,,0,0,0
jonesch01,1995,46,6.46,0.35,0.61,1.0,1.61,0.26,0.11,0.52,0.07,0.96,0.41,0.13,0.28,0.09,0.0,0.0,31.58,30.77,,0,0,0
jonesch01,1996,12,7.75,0.33,0.42,0.67,1.08,0.25,0.17,0.33,0.0,0.67,0.42,0.17,0.0,0.0,0.0,0.0,40.0,,,0,0,0
jonesch01,1997,24,5.29,0.62,0.5,0.5,1.0,0.21,0.04,0.25,0.17,0.92,0.42,0.29,0.08,0.04,0.0,0.0,70.0,50.0,,0,0,0
jonesch02,1984,78,20.06,8.38,1.78,3.27,5.05,1.64,0.58,0.78,1.83,1.91,5.82,3.03,3.6,2.33,0.05,0.0,51.98,64.77,0.0,0,0,0
jonesch02,1985,43,17.26,4.65,1.51,2.98,4.49,1.21,0.74,0.58,1.33,2.02,3.81,1.74,2.28,1.16,0.02,0.0,45.73,51.02,0.0,0,0,0
jonesch02,1987,37,5.03,1.38,0.3,0.54,0.84,0.22,0.08,0.16,0.32,0.76,1.08,0.43,0.89,0.51,0.03,0.0,40.0,57.58,0.0,0,0,0
jonesch02,1988,43,12.0,2.56,1.26,2.0,3.26,0.42,0.42,0.37,0.51,1.14,1.91,0.88,1.23,0.77,0.07,0.02,46.34,62.26,33.33,0,0,0
jonesch03,1998,29,16.41,3.72,0.31,1.14,1.45,1.41,0.62,0.17,1.0,1.03,4.24,1.34,0.76,0.38,2.1,0.66,31.71,50.0,31.15,0,0,0
jonesch03,1999,56,11.82,3.36,0.3,0.8,1.11,1.68,0.54,0.09,0.5,0.82,3.59,1.18,0.41,0.3,2.11,0.7,32.84,73.91,33.05,0,0,0
jonesda01,1998,24,14.33,5.21,0.25,1.58,1.83,1.75,0.54,0.0,0.71,0.96,4.96,1.79,0.71,0.58,2.58,1.04,36.13,82.35,40.32,0,0,0
jonesda01,1999,55,11.13,4.24,0.22,0.78,1.0,1.75,0.33,0.02,0.73,0.62,3.78,1.45,0.87,0.58,2.07,0.75,38.46,66.67,35.96,0,0,0
jonesda01,2000,71,19.93,6.49,0.23,1.52,1.75,3.15,0.51,0.01,1.07,0.82,5.86,2.39,0.73,0.52,3.25,1.18,40.87,71.15,36.36,0,0,0
jonesda01,2001,67,16.16,5.07,0.19,1.34,1.54,2.09,0.34,0.01,0.91,1.24,4.24,1.7,0.88,0.64,2.78,1.03,40.14,72.88,37.1,0,0,0
jonesda01,2002,49,14.47,4.57,0.22,1.2,1.43,1.63,0.37,0.08,0.47,0.86,4.29,1.63,0.55,0.41,2.47,0.9,38.1,74.07,36.36,0,0,0
jonesda01,2003,82,24.59,6.99,0.18,1.89,2.07,5.83,0.37,0.05,1.26,1.12,6.39,2.56,0.88,0.67,3.33,1.2,40.08,76.39,35.9,0,0,0
jonesda01,2004,82,31.41,11.65,0.17,2.65,2.82,4.27,0.54,0.06,1.2,1.48,8.85,4.04,1.05,0.83,6.35,2.74,45.59,79.07,43.19,0,0,0
jonesda01,2005,82,25.48,6.73,0.17,1.45,1.62,2.06,0.45,0.01,0.67,1.37,5.99,2.32,0.61,0.39,4.52,1.71,38.7,64.0,37.74,0,0,0
jonesda01,2006,60,19.55,6.55,0.15,0.95,1.1,1.57,0.27,0.03,0.6,0.88,5.92,2.28,0.73,0.5,3.85,1.48,38.59,68.18,38.53,0,0,0
jonesda01,2007,66,19.58,6.21,0.12,1.06,1.18,1.76,0.29,0.05,0.56,1.03,5.17,2.18,0.36,0.24,3.91,1.61,42.23,66.67,41.09,0,0,0
jonesda01,2008,18,6.06,1.83,0.0,0.33,0.33,0.39,0.17,0.0,0.33,0.22,1.89,0.61,0.0,0.0,1.56,0.61,32.35,,39.29,0,0,0
jonesda02,2003,20,7.7,1.8,0.35,0.8,1.15,0.6,0.25,0.3,0.6,1.15,2.65,0.75,0.55,0.25,0.2,0.05,28.3,45.45,25.0,0,0,0
jonesda02,2004,52,12.48,4.48,0.21,1.12,1.33,0.4,0.25,0.21,0.56,1.56,3.65,1.6,1.23,0.85,1.15,0.44,43.68,68.75,38.33,0,0,0
jonesda02,2005,71,13.62,3.96,0.28,1.18,1.46,0.55,0.54,0.21,0.7,1.52,3.7,1.54,1.31,0.85,0.3,0.04,41.44,64.52,14.29,0,0,0
jonesda02,2006,78,21.42,7.47,0.6,1.36,1.96,0.87,0.5,0.28,1.18,2.46,5.91,2.82,2.23,1.77,0.15,0.06,47.72,79.31,41.67,0,0,0
jonesda02,2007,25,8.32,3.24,0.28,1.12,1.4,0.48,0.32,0.24,0.4,1.12,2.12,0.92,2.04,1.36,0.24,0.04,43.4,66.67,16.67,0,0,0
jonesda02,2008,79,18.08,5.43,0.73,1.39,2.13,0.99,0.62,0.24,0.86,2.52,4.25,1.95,1.91,1.39,0.22,0.14,45.83,72.85,64.71,0,0,0
jonesda02,2009,76,24.89,10.21,0.63,2.38,3.01,1.97,0.53,0.51,1.7,3.12,8.2,3.78,3.38,2.61,0.42,0.05,46.07,77.04,12.5,0,0,0
jonesda02,2010,45,13.09,6.29,0.09,1.36,1.44,0.73,0.44,0.16,0.69,1.56,4.76,2.22,2.0,1.53,0.87,0.31,46.73,76.67,35.9,0,0,0
jonesda02,2011,65,16.18,5.32,0.35,1.45,1.8,0.97,0.35,0.17,0.71,1.83,4.32,1.77,1.52,1.28,1.18,0.51,40.93,83.84,42.86,0,0,0
jonesdo01,1997,15,6.07,2.93,0.2,0.4,0.6,0.33,0.13,0.2,0.73,0.8,3.8,1.27,0.0,0.0,1.53,0.4,33.33,,26.09,0,0,0
jonesdo02,2010,18,7.5,2.33,0.33,1.06,1.39,1.06,0.28,0.17,0.56,0.39,2.5,0.78,0.94,0.78,0.22,0.0,31.11,82.35,0.0,0,0,0
jonesdo02,2011,33,8.12,2.67,0.27,1.06,1.33,1.27,0.3,0.15,0.85,0.85,2.21,0.88,1.12,0.88,0.24,0.03,39.73,78.38,12.5,0,0,0
jonesdw01,1979,74,19.57,8.92,1.54,3.43,4.97,1.36,0.38,0.57,1.65,2.8,6.84,3.47,2.72,1.97,0.0,0.0,50.79,72.64,,0,0,0
jonesdw01,1980,81,19.43,7.59,1.57,3.38,4.95,1.22,0.49,0.44,1.56,2.47,6.26,3.02,1.99,1.54,0.0,0.0,48.32,77.64,,0,0,0
jonesdw01,1981,78,26.15,9.99,2.0,4.5,6.5,1.46,0.63,0.46,1.99,2.78,7.33,3.88,3.05,2.21,0.01,0.01,52.97,72.27,100.0,0,0,0
jonesdw01,1982,81,14.37,4.63,1.04,2.78,3.81,0.77,0.38,0.28,1.25,2.12,4.01,1.83,1.52,0.98,0.01,0.0,45.54,64.23,0.0,0,0,0
jonesdw02,2005,14,6.21,1.0,0.71,1.5,2.21,0.14,0.07,0.21,0.21,1.0,0.71,0.29,0.93,0.43,0.0,0.0,40.0,46.15,,0,0,0
jonesdw02,2006,4,4.5,0.75,0.25,1.25,1.5,0.0,0.0,0.0,0.5,0.75,0.25,0.0,1.5,0.75,0.0,0.0,0.0,50.0,,0,0,0
jonesdw02,2007,56,9.04,1.71,1.18,1.18,2.36,0.34,0.18,0.41,0.29,1.52,1.07,0.52,1.11,0.57,0.23,0.11,48.33,51.61,46.15,0,0,0
jonesdw02,2008,6,8.67,2.0,1.0,1.0,2.0,0.0,0.0,0.17,0.67,1.0,1.17,0.67,1.0,0.67,0.0,0.0,57.14,66.67,,0,0,0
jonesdw02,2009,2,3.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0
jonesea01,1984,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0
jonesea01,1985,12,3.58,1.08,0.33,0.5,0.83,0.33,0.0,0.08,0.58,1.08,1.0,0.42,0.33,0.25,0.0,0.0,41.67,75.0,,0,0,0
jonesed01,1980,60,15.83,8.73,1.53,2.85,4.38,0.72,0.6,1.35,1.68,3.08,5.95,3.15,3.63,2.43,0.07,0.0,52.94,66.97,0.0,0,0,0
jonesed01,1981,48,16.71,7.81,1.46,2.85,4.31,0.83,0.58,1.92,1.38,3.1,5.4,2.96,2.69,1.88,0.04,0.02,54.83,69.77,50.0,0,0,0
jonesed01,1982,77,21.53,8.79,1.77,4.05,5.82,1.16,0.55,1.4,1.9,3.47,6.22,3.08,3.71,2.61,0.12,0.03,49.48,70.28,22.22,0,0,0
jonesed01,1983,81,21.85,10.2,1.77,3.78,5.54,1.05,0.79,1.32,1.54,3.68,7.95,3.98,2.99,2.17,0.23,0.07,50.0,72.73,31.58,0,0,0
jonesed01,1984,44,17.48,7.77,1.14,2.75,3.89,0.66,0.45,0.66,1.39,2.8,6.25,2.95,2.52,1.86,0.09,0.0,47.27,73.87,0.0,0,0,0
jonesed01,1985,53,19.08,9.68,1.34,2.57,3.91,0.85,0.57,0.72,1.21,2.68,6.98,3.53,3.36,2.49,0.43,0.13,50.54,74.16,30.43,0,0,0
jonesed01,2007,47,19.68,3.74,0.38,2.43,2.81,1.47,0.55,0.17,0.62,1.51,3.83,1.4,0.3,0.21,2.47,0.72,36.67,71.43,29.31,0,0,0
jonesed02,1994,64,30.95,14.02,1.23,2.66,3.89,2.0,2.05,0.64,1.17,2.73,11.62,5.34,2.64,1.91,3.84,1.42,45.97,72.19,36.99,0,0,0
jonesed02,1995,70,31.2,12.76,0.64,2.69,3.33,3.51,1.84,0.64,1.41,2.31,9.79,4.81,2.63,1.94,3.24,1.19,49.2,73.91,36.56,0,0,0
jonesed02,1996,80,37.48,17.18,1.12,2.95,4.08,3.38,2.36,0.61,2.11,2.82,13.51,5.91,4.21,3.45,4.86,1.9,43.76,81.9,39.07,0,0,0
jonesed02,1997,80,36.38,16.86,1.06,2.71,3.78,3.08,2.0,0.69,1.82,2.05,12.56,6.08,3.82,2.92,4.6,1.79,48.36,76.47,38.86,0,0,0
jonesed02,1998,50,37.62,15.6,1.0,2.88,3.88,3.72,2.5,1.16,1.86,2.56,11.9,5.2,5.42,4.24,2.84,0.96,43.7,78.23,33.8,0,0,0
jonesed02,1999,72,38.99,20.08,1.12,3.64,4.76,4.24,2.67,0.68,2.22,2.44,15.54,6.64,5.82,5.03,4.74,1.78,42.72,86.4,37.54,1,0,0
jonesed02,2000,63,36.22,17.37,1.19,3.44,4.63,2.71,1.75,0.92,2.14,2.9,13.83,6.16,4.29,3.62,3.78,1.43,44.55,84.44,37.82,0,0,0
jonesed02,2001,81,38.96,18.27,0.75,3.91,4.67,3.23,1.44,0.95,1.83,3.19,14.79,6.38,4.38,3.67,4.72,1.84,43.16,83.66,39.01,0,0,0
jonesed02,2002,47,38.06,18.49,0.74,4.06,4.81,3.68,1.36,0.66,1.81,2.91,14.64,6.19,4.89,4.02,5.13,2.09,42.3,82.17,40.66,0,0,0
jonesed02,2003,81,37.01,17.3,0.47,3.33,3.8,3.19,1.14,0.42,1.59,2.79,14.27,5.84,4.11,3.43,5.91,2.19,40.92,83.48,36.95,0,0,0
jonesed02,2004,80,35.49,12.72,0.48,4.59,5.06,2.65,1.08,0.48,1.24,3.14,10.25,4.39,2.7,2.17,4.78,1.78,42.8,80.56,37.17,0,0,0
jonesed02,2005,75,32.48,11.8,0.47,3.25,3.72,2.36,1.75,0.36,1.24,2.68,9.63,3.89,2.87,2.24,4.99,1.77,40.44,78.14,35.56,0,0,0
jonesed02,2006,64,24.91,7.7,0.48,2.48,2.97,1.7,1.06,0.16,0.73,1.94,6.59,2.78,1.17,0.92,3.47,1.22,42.18,78.67,35.14,0,0,0
jonesfr01,2002,19,6.05,1.21,0.21,0.26,0.47,0.26,0.32,0.05,0.32,0.68,1.26,0.47,0.21,0.16,0.37,0.11,37.5,75.0,28.57,0,0,0
jonesfr01,2003,81,18.62,4.9,0.31,1.25,1.56,2.14,0.8,0.22,0.9,1.63,3.84,1.52,1.84,1.53,1.1,0.33,39.55,83.22,30.34,0,0,0
jonesfr01,2004,77,29.45,10.56,0.44,2.7,3.14,2.55,0.79,0.4,1.48,2.22,8.4,3.57,2.69,2.29,2.97,1.13,42.5,85.02,37.99,0,0,0
jonesfr01,2005,68,27.01,9.57,0.26,2.24,2.5,2.26,0.81,0.29,1.57,2.09,8.22,3.43,2.35,1.79,2.75,0.93,41.68,76.25,33.69,0,0,0
jonesfr01,2006,63,20.94,6.54,0.37,1.46,1.83,1.71,0.76,0.25,1.06,1.92,5.73,2.21,1.81,1.51,2.03,0.62,38.5,83.33,30.47,0,0,0
jonesfr01,2007,70,25.17,7.6,0.43,2.0,2.43,2.37,0.69,0.26,1.11,2.0,6.17,2.6,1.8,1.34,2.74,1.06,42.13,74.6,38.54,0,0,0
jonesfr01,2008,52,28.81,7.27,0.44,1.98,2.42,3.62,1.02,0.21,1.27,2.15,6.1,2.48,1.56,1.27,2.83,1.04,40.69,81.48,36.73,0,0,0
joneshu01,1982,9,9.44,4.44,1.11,0.78,1.89,0.44,0.33,0.0,0.67,1.56,4.11,1.89,0.67,0.67,0.0,0.0,45.95,100.0,,0,0,0
joneshu01,1983,4,4.5,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.75,0.0,1.0,0.25,0.0,0.0,0.0,25.0,,0,0,0
jonesja02,2003,6,4.33,1.17,0.0,0.33,0.33,0.0,0.17,0.0,0.0,0.17,1.5,0.33,0.33,0.33,0.67,0.17,22.22,100.0,25.0,0,0,0
jonesja02,2004,75,17.73,4.95,0.52,1.8,2.32,0.76,0.41,0.37,0.57,1.64,4.24,1.68,0.83,0.71,2.21,0.88,39.62,85.48,39.76,0,0,0
jonesja02,2005,75,23.63,9.32,0.59,2.79,3.37,0.76,0.51,0.65,0.47,1.89,7.75,3.24,1.61,1.37,3.8,1.47,41.82,85.12,38.6,0,0,0
jonesja02,2006,76,18.11,6.38,0.43,1.88,2.32,0.59,0.37,0.55,0.37,1.51,5.79,2.13,1.07,0.93,3.13,1.18,36.82,87.65,37.82,0,0,0
jonesja02,2007,58,21.97,7.98,0.74,2.03,2.78,0.59,0.41,0.26,0.48,1.66,5.64,2.47,1.69,1.48,3.53,1.57,43.73,87.76,44.39,0,0,0
jonesja02,2008,40,15.78,4.22,0.3,1.25,1.55,0.5,0.3,0.35,0.3,1.45,3.72,1.38,0.78,0.65,2.4,0.82,36.91,83.87,34.38,0,0,0
jonesja02,2009,36,13.97,4.06,0.11,1.14,1.25,0.47,0.31,0.11,0.31,1.25,3.31,1.19,0.78,0.64,2.5,1.03,36.13,82.14,41.11,0,0,0
jonesja02,2010,81,19.12,5.86,0.28,1.69,1.98,0.53,0.36,0.23,0.26,1.59,4.27,1.8,0.89,0.74,3.54,1.52,42.2,83.33,42.86,0,0,0
jonesja02,2011,51,13.06,3.63,0.12,0.84,0.96,0.37,0.33,0.18,0.2,0.88,2.94,1.12,0.59,0.49,2.24,0.9,38.0,83.33,40.35,0,0,0
jonesju01,1999,33,4.18,1.73,0.48,0.67,1.15,0.15,0.18,0.15,0.42,0.3,1.76,0.67,0.55,0.33,0.12,0.06,37.93,61.11,50.0,0,0,0
jonesju01,2000,65,13.32,4.68,0.97,1.94,2.91,0.49,0.46,0.23,0.6,1.05,4.23,1.88,0.82,0.62,0.92,0.31,44.36,75.47,33.33,0,0,0
jonesju01,2001,81,26.44,8.28,1.54,4.51,6.05,1.43,0.93,0.57,0.98,2.27,7.9,3.54,0.84,0.56,2.07,0.64,44.84,66.18,30.95,0,0,0
jonesju01,2002,80,27.55,9.8,1.32,3.74,5.06,1.4,0.84,0.28,1.34,2.2,8.88,3.85,1.04,0.71,3.92,1.39,43.38,68.67,35.35,0,0,0
jonesju01,2003,42,8.88,2.21,0.57,1.05,1.62,0.33,0.29,0.21,0.45,1.14,2.29,0.79,0.55,0.33,1.05,0.31,34.38,60.87,29.55,0,0,0
jonesju01,2004,76,24.08,7.59,1.41,3.83,5.24,0.86,0.58,0.32,0.64,2.17,6.39,2.76,0.99,0.72,3.43,1.34,43.21,73.33,39.08,0,0,0
jonesju01,2005,76,27.49,10.51,1.38,3.57,4.95,0.83,0.89,0.29,0.97,2.63,9.68,3.92,1.59,1.16,4.41,1.51,40.49,72.73,34.33,0,0,0
jonesju01,2006,18,7.67,2.22,0.33,0.94,1.28,0.06,0.28,0.06,0.39,1.06,2.83,0.78,0.11,0.11,1.78,0.56,27.45,100.0,31.25,0,0,0
jonesma01,1979,82,18.84,5.34,1.79,2.85,4.65,0.82,0.61,0.82,1.37,2.27,4.78,2.29,1.32,0.74,0.04,0.01,47.96,56.48,33.33,0,0,0
jonesma01,1980,68,14.75,4.38,1.41,2.03,3.44,0.6,0.26,0.34,0.84,1.65,3.71,1.72,1.49,0.94,0.01,0.0,46.43,63.37,0.0,0,0,0
jonesma01,1981,60,12.43,4.47,1.33,2.03,3.37,0.42,0.33,0.48,0.83,1.67,3.55,1.88,1.28,0.7,0.05,0.0,53.05,54.55,0.0,0,0,0
jonesma01,1982,60,14.63,5.67,1.9,2.48,4.38,0.65,0.37,0.37,1.38,1.73,5.18,2.37,1.7,0.93,0.03,0.0,45.66,54.9,0.0,0,0,0
jonesma01,1983,57,8.3,2.98,0.58,1.44,2.02,0.49,0.25,0.25,0.53,1.11,2.28,1.23,0.86,0.53,0.0,0.0,53.85,61.22,,0,0,0
